SKU,Nombre,Marca,Precio,Rating,Tags,Descripcion,link,fecha
MPM00028075504,MAFIA DEFINITIVE EDITION - PS4 - SNIPER,SONY,$44.990,Sin,"Sony, Playstation 4, Videojuegos","Primera parte de la saga Mafia. Lost Heaven, Illinois. Años 30. Prospera como gánster durante la Ley Seca en esta reinvención del clásico. Un encontronazo con la mafia introduce al taxista Tommy Angelo en los peligrosos bajos fondos. A pesar de su reticencia inicial, Tommy no tarda en descubrir que las ventajas de unirse a la familia Salieri son demasiadas como para dejarlas pasar. Juega una película de mafiosos: Encarna a un gánster durante la Ley Seca que asciende en la mafia. Lost Heaven, Illinois: Una ciudad de los años 30 en la que podrás interactuar con edificios, autos y elementos culturales del periodo de entreguerras. Una nueva versión del clásico: Una fiel recreación con añadidos argumentales, jugables y musicales. Este es el Mafia que recordabas y mucho más. Consigue Mafia: Definitive Edition para desbloquear el traje y el taxi de Tommy en las Definitive Editions de Mafia II y Mafia III.",https://simple.ripley.cl/mafia-definitive-edition-ps4-sniper-mpm00028075504,19/07/2021
MPM00023570106,ASSASSINS CREED IV BLACK FLAG PS4,UBISOFT,$10.990,Sin,"Sony, Playstation 4, Videojuegos","<h2>Información del Juego</h2>Estamos en 1715. Los piratas gobiernan el Caribe y han establecido su propia repUblica sin ley en la que la corrupción, la avaricia y la crueldad son moneda corriente.Entre esos forajidos hay un joven capitán llamado Edward Kenway. Su lucha por la gloria le ha permitido obtener el respeto de leyendas como Barbanegra, pero también le ha arrastrado hacia la antigua guerra entre Assassins y templarios, una guerra que puede destruir todo lo que habían levantado los piratas.<h2>Características</h2><ul><li>Descubre el mundo de Assassin's Creed más completo jamás creado. Rodéate de piratas legendarios como Barbanegra, Calicó Jack y Benjamin Hornigold mientras estableces una repUblica sin ley en las Bahamas, y revive los increíbles acontecimientos que definieron la edad de oro de los piratas. Desde Kingston a Nasáu, explora 50 lugares Unicos en los que podrás vivir la vida de un pirata. Capitanea y personaliza tu propio barco, busca tesoros perdidos, caza animales raros y saquea barcos naufragados en lo mas hondo del mar.</li><li>A este mundo llega un joven capitán temible y orgulloso llamado Edward Kenway. Este carismático pero brutal capitán pirata ha sido entrenado por Assassins. Edward cuenta con nuevas armas, entre las que podremos encontrar cuatro pistolas y dos sables, aparte de la ya conocida hoja oculta de la Orden Assassin.</li></ul>",https://simple.ripley.cl/assassins-creed-iv-black-flag-ps4-mpm00023570106,19/07/2021
MPM00023570158,BATMAN ARKHAM VR - PSVR,WARNER BROS,$13.990,Sin,"Sony, Playstation 4, Videojuegos","Mas informacion del producto<p>¿Cómo te sentirás cuando te pongas la máscara?</p><p>El hombre detrás de la máscara.</p><p>Tu búsqueda para limpiar Gotham acaba de comenzar, y ahora es aún más aterradora que nunca. Exclusivo de PlayStation VR, Batman: Arkham VR te permite convertirte en el Caballero Oscuro en una recreación de realidad virtual de las ubicaciones más icónicas del héroe de DC.</p><p>Conviértete en el mejor detective del mundo y explora lugares como Wayne Manor y Batcave mientras luchas en una historia nueva y personal ambientada en el clásico universo Arkham de Rocksteady..</p>",https://simple.ripley.cl/batman-arkham-vr-psvr-mpm00023570158,19/07/2021
MPM00023570196,ASSASSINS CREED UNITY PS4,UBISOFT,$11.990,Sin,"Sony, Playstation 4, Videojuegos","Informacion del productoParís, 1789. La Revolución Francesa convierte una ciudad que alguna vez fue magnífica en un lugar de terror y caos. Sus calles adoquinadas se tiñen de rojo con la sangre de los plebeyos que se atreven a levantarse contra una aristocracia opresiva. Sin embargo, a medida que la nación se desgarra, un joven llamado Arno se embarcará en un viaje extraordinario para exponer los verdaderos poderes detrás de la Revolución. Su persecución lo lanzará en medio de una lucha despiadada por el destino de una nación y lo transformará en un verdadero Maestro Asesino. Presentamos Assassin's Creed Unity, el nuevo capítulo de la exitosa franquicia impulsado por el nuevo motor Anvil, hecho desde cero para la nueva generación. Desde la Bastilla hasta la ejecución del rey Luis XVI, vive la Revolución Francesa como nunca antes y ayuda al pueblo de Francia a forjar un destino completamente nuevo.",https://simple.ripley.cl/assassins-creed-unity-ps4-mpm00023570196,19/07/2021
MPM00023648306,IT TAKES TWO MX/ROLA PS4 - PS4 - CHILE,ELECTRONIC ARTS,$36.990,Sin,"Sony, Playstation 4, Videojuegos","Mas informacion del productoEmbárcate en el viaje más loco de tu vida en It Takes Two, una aventura de plataformas que dobla los géneros creada exclusivamente para el modo cooperativo. Invita a un amigo a unirse gratis con Friend s Pass y trabaja juntos en una gran variedad de desafíos de juego alegremente disruptivos. Juega como la pareja en conflicto Cody y May, dos humanos convertidos en muñecos por un hechizo mágico. Juntos, atrapados en un mundo fantástico donde lo impredecible se esconde en cada esquina, se enfrentan a regañadientes al desafío de salvar su fracturada relación.Domina las habilidades de personajes únicas y conectadas en cada nuevo nivel. Ayúdense unos a otros a través de una gran cantidad de obstáculos inesperados y momentos de risa a carcajadas. Patea las colas peludas de las ardillas gánsteres, pilota un par de calzoncillos, pincha en un club nocturno animado y trineo a través de una bola de nieve mágica. Abraza una historia sincera e hilarante, donde la narrativa y la jugabilidad se entrelazan en una experiencia metafórica única.It Takes Two es desarrollado por el galardonado estudio Hazelight, el líder de la industria del juego cooperativo. Están a punto de llevarte a un viaje salvaje y maravilloso donde solo una cosa es segura: estamos mejor juntos.",https://simple.ripley.cl/it-takes-two-mxrola-ps4-ps4-chile-mpm00023648306,19/07/2021
MPM00023838960,THE WALKING DEAD THE TELLTALE DEFINITIVE SERIES PS4,SKYBOUND,$31.900,Sin,"Sony, Playstation 4, Videojuegos","The Walking Dead: The Telltale Definitive Series contiene las 4 temporadas, 400 Days y The Walking Dead: Michonne, que incluye más de 50 horas de gameplay en 23 episodios únicos. Con mejoras en los gráficos, contenido adicional de detrás de escena y reversiones de los menús clásicos, en esta entrega podrás experimentar a pleno el viaje de Clementine y descubrir el final de su historia.",https://simple.ripley.cl/the-walking-dead-the-telltale-definitive-series-ps4-mpm00023838960,19/07/2021
MPM00023648074,LEGO JURASSIC WORLD PS4 - PS HITS,WARNER BROS,$15.990,Sin,"Sony, Playstation 4, Videojuegos","<p>Mas informacion del juego</p>Siguiendo de las historias epicas de Parque Jurasico, El Mundo Perdido: Parque Jurasico y Parque Jurasico III, asi como la esperado Jurassic World, Lego Jurassic World es el primer videojuego en el que los jugadores podran revivir y experimentar las cuatro peliculas jurasicas. Reimaginado en forma de Lego y contado con el sentido del humor caracteristico de los juegos de TT Games, esta emocionante aventura recreara escenas inolvidables y secuencias de accion de las peliculas, permitiendo a los seguidores jugar a traves de momentos clave y tener la oportunidad de explorar las tierras de Isla Nublar e Isla Sorna.Revive momentos clave de las cuatro peliculas de JurassicSiembra el caos con dinosaurios LEGO: elije entre 20 dinosaurios, incluyendo el amable Triceratops, el leal Raptor, el salvaje Compy e incluso el T; rexPersonaliza tu propia coleccion de dinosaurios: colecciona ambar LEGO y experimenta con ADN para crear originales dinosaurios, como el Dilophosaurus RexRellena y explora la Isla Nublar y la Isla Sorna",https://simple.ripley.cl/lego-jurassic-world-ps4-ps-hits-mpm00023648074,19/07/2021
MPM00023974216,NEED FOR SPEED HOT PURSUIT REMASTER MX ROLA PS4,ELECTRONIC ARTS,$49.990,Sin,"Sony, Playstation 4, Videojuegos","Siente mas informacion del productoSIENTE LA EMOCIÓN DE LA PERSECUCIÓN. LA ADRENALINA DE ESCAPAR.Siente la emoción de la persecución y la adrenalina de escapar en Need for Speed Hot Pursuit Remastered.Ve a toda velocidad por las sinuosas carreteras de Seacrest County en carreras muy competitivas: ¡ahora compatible con Juego cruzado entre PS4, Xbox One y Nintendo Switch! El revolucionario Autolog te conecta con tus amigos y amigas en persecuciones y carreras cara a cara, y ofrece desafíos según las actividades de tus colegas.Disfruta de todo el contenido adicional y actualizaciones - Consigue todos los DLC principales adicionales desde el lanzamiento, incluidas seis horas de juego adicionales y más de 30 desafíos. Incluye nuevos logros, diseños, colores del coche, menos detenciones, el modo Foto y la galería actualizados, además de múltiples actualizaciones de calidad de vida; creando una experiencia de juego aún más completa.Perseguid y escapad en equipo o en solitario - Un modo carrera para un jugador profundo y completamente definido que ofrece acción tanto para policías como para pilotos, con una experiencia multijugador perfectamente vinculada a todos los modos de carrera. Enfréntate a tus colegas o haz carreras en solitario para conseguir recompensas y desbloquear nuevos coches, armas y equipamiento.Conduce supercoches exóticos con armas - Conduce los supercoches más deseados del mundo a ambos lados de la ley. Arresta a los sospechosos con interceptores de policía supercargados mejorados con armas tácticas o equilibra el campo de juego con contraataques y maniobras defensivas como piloto de élite.",https://simple.ripley.cl/need-for-speed-hot-pursuit-remaster-mx-rola-ps4-mpm00023974216,19/07/2021
MPM00026703134,WORLD WAR Z PS4,PLAYSTATION,$39.990,Sin,"Sony, Playstation 4, Videojuegos","Juego fisico, nuevo sellado. World War Z es un videojuego de acción y disparos en tercera personal ideal para disfrute en cooperativo inspirado en la película de Paramount Pictures inspirado en la exitosa película de acción Guerra Mundial Z. Así, la producción de Saber Interactive asegura enfrentamientos contra unas enormes hordas de zombis.",https://simple.ripley.cl/world-war-z-ps4-mpm00026703134,19/07/2021
MPM00027148308,FIFA 19 PS4,PLAYSTATION,$14.900,Sin,"Sony, Playstation 4, Videojuegos","FIFA 19 PS4Desarrollado por Frostbite *, EA SPORTS FIFA 19 ofrece una experiencia de calibre de campeón dentro y fuera del campo de juego. Presentamos la prestigiosa Liga de Campeones de la UEFA, que ofrece una innovación en los juegos que te permite controlar el campo en cada momento y ofrecer nuevas e inigualables formas de jugar. Experimenta el final dramático de la historia de Alex Hunter en The Journey: Champions *, un nuevo modo en el siempre popular FIFA Ultimate Team, ligas adicionales en el modo Carrera, y más. Los campeones se levantan en FIFA 19",https://simple.ripley.cl/fifa-19-ps4-mpm00027148308,19/07/2021
MPM00027154584,RAPIDOS Y FURIOSOS PS4,PLAYSTATION,$54.990,Sin,"Sony, Playstation 4, Videojuegos","Juego fisico, nuevo sellado. Es un videojuego de acción y aventura ambientado en el universo de Rápidos y Furiosos. Prepárate para una acción rápida y cinematográfica sin interrupciones, todo en un nuevo capítulo de la saga Rápidos y Furiosos mientras persigues a una asociación del crimen internacional y frenas sus planes.",https://simple.ripley.cl/rapidos-y-furiosos-ps4-mpm00027154584,19/07/2021
MPM00027240130,UNCHARTED LOST LEGACY - PS4,PLAYSTATION,$22.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO UNCHARTED THE LOST LEGACY PLAYSTATION 4 VERSION FISICA HOBBIE GAMES,https://simple.ripley.cl/uncharted-lost-legacy-ps4-mpm00027240130,19/07/2021
MPM00027240061,DARK SOULS 2 - PS4,BANDAI NAMCO ENTERTAINMENT,$24.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO DARK SOULS 2 PLAYSTATION 4 VERSION FISICA HOBBIE GAMES,https://simple.ripley.cl/dark-souls-2-ps4-mpm00027240061,19/07/2021
MPM00027959600,GTA V - PS3,ROCKSTAR GAMES,$24.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO GTA V PLAYSTATION 3 FISICO HOBBIE GAMES,https://simple.ripley.cl/gta-v-ps3-mpm00027959600,19/07/2021
MPM00027805897,MORTAL KOMBAT 11 PS4 (USA),SONY,$24.990,Sin,"Sony, Playstation 4, Videojuegos","MK está de vuelta mejor que nunca con la siguiente evolución de la emblemática franquicia!Con las nuevas variaciones de personaje tendrás un control sin precedentes para personalizar a tus luchadores y hacerlos únicos. El nuevo motor gráfico resalta cada uno de los momentos más sangrientos para ponerte tan cerca de la pelea que casi podrás sentirla. Con un reparto de luchadores nuevos y clásicos, el modo historia cinemático continúa la épica saga iniciada hace más de 25 años.",https://simple.ripley.cl/mortal-kombat-11-ps4-usa-mpm00027805897,19/07/2021
MPM00028059139,KONTROLFREEK GAMERPACK CLASSIC - PS4,KONTROLFREEK,$19.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK GAMERPACK CLASSIC PLAYSTATION 4 HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-gamerpack-classic-ps4-mpm00028059139,19/07/2021
MPM00028059230,KONTROLFREEK GAMERPACK XV - PS4,KONTROLFREEK,$19.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK GAMERPACK XV PLAYSTATION 4 HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-gamerpack-xv-ps4-mpm00028059230,19/07/2021
MPM00028059326,KONTROLFREEK GALAXY - PS4,KONTROLFREEK,$14.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK GALAXY PURPLE PLAYSTATION 4 HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-galaxy-ps4-mpm00028059326,19/07/2021
MPM00028059466,KONTROLFREEK RUSH - PS4,KONTROLFREEK,$14.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK RUSH PLAYSTATION 4 HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-rush-ps4-mpm00028059466,19/07/2021
MPM00028059564,KONTROLFREEK CALL OF DUTY MW GRIS - PS4,KONTROLFREEK,$14.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK CALL OF DUTY MODERN WARFARE GRIS PLAYSTATION 4 HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-call-of-duty-mw-gris-ps4-mpm00028059564,19/07/2021
MPM00028059790,KONTROLFREEK CALL OF DUTY ZOMBIES - PS4,KONTROLFREEK,$14.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK CALL OF DUTY ZOMBIES PLAYSTATION HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-call-of-duty-zombies-ps4-mpm00028059790,19/07/2021
MPM00028059928,KONTROLFREEK BATTLE ROYALE PURPLE - PS4,KONTROLFREEK,$14.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK BATTLE ROYALE PURPLE PLAYSTATION 4 HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-battle-royale-purple-ps4-mpm00028059928,19/07/2021
MPM00028060165,KONTROLFREEK ATOMIC - PS4,KONTROLFREEK,$14.990,Sin,"Sony, Playstation 4, Videojuegos",KONTROLFREEK ATOMIC PLAYSTATION 4 HOBBIE GAMES,https://simple.ripley.cl/kontrolfreek-atomic-ps4-mpm00028060165,19/07/2021
MPM00026488082,RESIDENT EVIL REVELATIONS 2 - PS4,PLAYSTATION,$29.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO RESIDENT EVIL REVELATIONS 2 PLAYSTATION 4 VERSION FISICA HOBBIE GAMES,https://simple.ripley.cl/resident-evil-revelations-2-ps4-mpm00026488082,19/07/2021
MPM00026703114,RESIDENT EVIL VILLAGE PS5,CAPCOM,$69.990,Sin,"Sony, Playstation 4, Videojuegos","Juego fisico, nuevo sellado. Ambientado unos pocos años después de los eventos horribles del Resident Evil 7: Biohazard, aclamado por la crítica, la nueva historia comienza con Ethan Winters y su esposa Mia viviendo tranquilamente en una nueva ubicación, libres de sus pesadillas pasadas. Justo cuando están construyendo su nueva vida juntos, la tragedia les cae encima de nuevo.",https://simple.ripley.cl/resident-evil-village-ps5-mpm00026703114,19/07/2021
